Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
118 500.00 978.94 31.672278 61.8606 0.891748 14.2715 0.82377 0 1.72179 0.440056 2.04494 0 0 5.07612 5.14042 4.05614 1.07341 2.59952 0
119 500.00 973.96 30.807919 62.2675 0.851585 14.0965 0.799776 0 1.65637 0.446824 1.95717 0 0 4.92096 5.16743 4.16281 1.05971 2.61336 0
120 500.00 968.98 29.991907 62.6605 0.813812 13.923 0.77626 0 1.59291 0.453385 1.874 0 0 4.77346 5.19014 4.26857 1.04716 2.62675 0
121 500.00 964.00 29.220348 63.0404 0.778228 13.7511 0.75323 0 1.53142 0.459748 1.79511 0 0 4.63319 5.20878 4.37342 1.03567 2.63972 0
122 500.00 959.02 28.489811 63.4074 0.744653 13.5812 0.730694 0 1.47186 0.465923 1.7202 0 0 4.49973 5.22358 4.47732 1.02516 2.6523 0
123 500.00 954.04 27.797252 63.7622 0.712929 13.4133 0.708656 0 1.41423 0.471921 1.64901 0 0 4.37269 5.23476 4.58023 1.01557 2.6645 0
124 500.00 949.06 27.139955 64.1052 0.68291 13.2477 0.687121 0 1.35849 0.477751 1.58128 0 0 4.25171 5.24253 4.68211 1.00686 2.67636 0
125 500.00 944.08 26.515482 64.4368 0.654467 13.0845 0.666091 0 1.30461 0.483423 1.51681 0 0 4.13648 5.2471 4.78291 0.998953 2.68788 0
126 500.00 939.09 25.921674 64.7571 0.627482 12.924 0.647275 0 1.25104 0.488947 1.45537 0 0 4.02666 5.24866 4.88258 0.991819 2.69909 0
127 500.00 934.11 25.327187 65.0512 0.602302 12.7678 0.627237 0 1.20041 0.500424 1.3915 0 0 3.92594 5.25083 4.98656 0.984994 2.71084 0
128 500.00 929.13 24.763872 65.3348 0.578333 12.6144 0.607973 0 1.15152 0.511807 1.33069 0 0 3.83006 5.25022 5.08892 0.978896 2.72236 0
129 500.00 924.15 24.230360 65.6083 0.555481 12.4643 0.589201 0 1.10443 0.523076 1.27311 0 0 3.73849 5.24703 5.18945 0.97353 2.7336 0
130 500.00 919.17 23.724438 65.8721 0.533672 12.3174 0.57092 0 1.05908 0.534231 1.21857 0 0 3.65101 5.24147 5.28812 0.968863 2.74458 0
131 500.00 914.19 23.244090 66.1264 0.512838 12.1739 0.553131 0 1.01543 0.545271 1.16685 0 0 3.56742 5.23372 5.38491 0.964869 2.75531 0
132 500.00 909.21 22.787473 66.3717 0.492917 12.0336 0.53583 0 0.973431 0.556197 1.11778 0 0 3.48755 5.22393 5.47979 0.961524 2.76581 0
133 500.00 904.23 22.352890 66.6082 0.473853 11.8965 0.519016 0 0.933037 0.56701 1.0712 0 0 3.41121 5.21228 5.57274 0.958808 2.77609 0
134 500.00 899.25 21.938769 66.8364 0.455594 11.7627 0.502684 0 0.8942 0.577713 1.02694 0 0 3.33827 5.19891 5.66372 0.956707 2.78617 0
135 500.00 894.26 21.543641 67.0564 0.438092 11.6321 0.48683 0 0.856871 0.588309 0.984863 0 0 3.26858 5.18396 5.75271 0.955206 2.79605 0
136 500.00 889.28 21.166118 67.2687 0.421306 11.5046 0.471448 0 0.821003 0.598802 0.94484 0 0 3.20201 5.16757 5.83968 0.954296 2.80575 0
137 500.00 884.30 20.804874 67.4735 0.405194 11.3801 0.456535 0 0.78655 0.6092 0.906747 0 0 3.13845 5.14985 5.92461 0.953971 2.81529 0
138 500.00 879.32 20.458614 67.6712 0.38972 11.2585 0.442084 0 0.753466 0.61951 0.870471 0 0 3.07779 5.13093 6.00745 0.954227 2.82467 0
139 500.00 874.34 20.126037 67.862 0.37485 11.1396 0.428092 0 0.721707 0.629747 0.835906 0 0 3.01995 5.11091 6.08818 0.955065 2.83391 0
140 500.00 869.36 19.805782 68.0465 0.360552 11.0233 0.414553 0 0.69123 0.63993 0.802952 0 0 2.96485 5.08988 6.16674 0.956487 2.84303 0
141 500.00 864.38 19.496334 68.2249 0.346798 10.9093 0.401466 0 0.661992 0.650087 0.771517 0 0 2.91242 5.06793 6.24307 0.958503 2.85204 0
142 500.00 859.40 19.195827 68.3979 0.333559 10.797 0.388836 0 0.633955 0.660264 0.741512 0 0 2.86262 5.04511 6.31708 0.961126 2.86097 0
