Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
44 500.00 1271.00 2.845202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
43 500.00 1274.00 1.916006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
43 500.00 1274.00 3.758699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
45 500.00 1268.00 2.844302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
44 500.00 1271.00 1.915097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
44 500.00 1271.00 3.757823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
46 500.00 1265.00 2.843396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
45 500.00 1268.00 1.914183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
45 500.00 1268.00 3.756941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
47 500.00 1262.00 2.842486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
46 500.00 1265.00 1.913264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
46 500.00 1265.00 3.756055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
48 500.00 1259.00 2.841571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
47 500.00 1262.00 1.912340 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
47 500.00 1262.00 3.755163 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
49 500.00 1256.00 3.150093 3.95228 0 0 0 0 0.961012 0.0199977 4.72506 0 0 0.0373272 0 0 0 90.3043 0
48 500.00 1259.00 3.754267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
48 500.00 1259.00 1.990869 1.60549 0 0 0 0 0.392109 0.00806176 1.91849 0 0 0.0151272 0 0 0 96.0607 0
50 500.00 1259.00 2.841571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
49 500.00 1256.00 3.846309 0.973304 0 0 0 0 0.230661 0.00491801 1.16703 0 0 0.00913017 0 0 0 97.615 0
49 500.00 1262.00 1.912340 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
50 500.00 1261.00 1.912031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
51 500.00 1258.00 2.925354 1.15681 0 0 0 0 0.279733 0.005821 1.38391 0 0 0.0108838 0 0 0 97.1628 0
50 500.00 1259.00 3.754267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
51 500.00 1260.00 1.911721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
51 500.00 1258.00 3.753967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
52 500.00 1259.00 2.841571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
52 500.00 1257.00 3.753666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
52 500.00 1259.00 1.990869 1.60549 0 0 0 0 0.392109 0.00806176 1.91849 0 0 0.0151272 0 0 0 96.0607 0
53 500.00 1258.90 2.841540 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
